vhvl-nterminal+cd20	vhvl-nterminal+cd20
121,368784648832	42,7021456360817
134,77431250317	21,8947864770889
161,614012502134	39,9496956914663
123,087442066055	19,2710332870483
109,194961276837	20,2217286676168
102,211483304855	22,7832092344761
120,234470753465	-7,94210304319859
119,42670176737	-8,26176917552948
82,7620101999492	-8,06664828956127
79,2960510752164	-8,54822324216366
85,557692931965	-1,03814488649368
68,8294274043292	-18,8896301984787
86,0962055893615	-23,8423794955015
78,3908915021457	-23,0328353941441
86,0217304346152	-4,18913961946964
82,4125498584472	2,86427283287048
93,3260244578123	-1,28723537921906
104,841029153205	7,22750796377659
102,142737008166	8,25293049216271
87,6487261229195	-6,97065012156964
87,1904174783267	0,925518497824669
74,5926586100832	-2,61571800708771
60,1272920151241	-5,18550159037113
56,8331986321136	5,10193575918675
76,8727441169322	10,7023203372955
83,9593415339478	-2,59911197423935
84,4233790365979	3,0967572927475
75,303037009202	18,4116710871458
75,7556167957373	-4,98207768797875
66,1655084076338	-31,2113065719605
57,285778418649	-39,81323158741
77,9956002961844	-29,8413088619709
92,2547280010767	-4,85753244161606
90,1923391004093	10,6981688290834
66,6639190586284	-15,7427869737148
89,2298909467645	-16,2202104181051
84,5837870622054	-12,1932474523783
80,0522603387945	-1,26232632994652
73,9567553657107	1,60636584460735
91,5558073180728	-9,97634206712246
101,025609686971	16,9627947211266
89,7913190363906	-13,5632451623678
83,7932046502829	-0,00441934168338776
86,130578737706	-26,6072839647532
67,5690786316991	-30,8584283739328
91,0459389509633	-26,9643136709929
97,5997525686398	-12,595943748951
98,1325363679789	-16,2658770084381
102,612503368873	-15,3608482182026
103,517662941944	-6,5098327100277
100,292315855622	-7,73037612438202
108,891331799794	-18,6280851811171
95,2222764748149	-25,9430426508188
87,3221812136471	-42,6943782866001
76,3628757498227	-37,5506596118212
104,995708320756	-34,9684215039015
92,6041883425787	-45,8536760360003
94,2884726114571	-33,1251518577337
101,793276666664	-28,9238255470991
82,6016021743417	-20,9280207306147
81,4615594209172	-17,6317232102156
88,1643233480863	-10,1133418381214
97,2560210851953	-19,6950227916241
122,090620764066	-16,0998166799545
96,6602198472247	-11,8154602050781
106,531042280141	-18,6945093125105
102,870301981457	-16,5896946489811
75,8243630924262	-17,1459967494011
87,9695421741344	-13,9950020164251
74,8160840743221	-5,74180369079113
79,0439813206904	-4,33029089868069
101,529749196023	-23,68047067523
85,7467452478595	-27,01828327775
88,3533756639809	-28,5169777423143
73,0916977990419	-16,5730886161327
103,385899206623	2,16266794502735
114,511341554113	5,30120815336704
98,441894703079	-20,4215367287397
111,727116538212	-1,89750708639622
98,5220987158828	-14,2316379845142
93,7442310960032	1,6271233856678
104,050446741283	-6,89177146553993
114,786326740868	-23,8921975940466
119,942298992537	7,91665832698345
112,872888149694	-22,3021699488163
106,536771138199	-1,72729524970055
104,85248686932	-0,826417967677116
104,382720508613	-20,8657481074333
103,299966335762	1,56069925427437
