@TYPE	xy
@	subtitle
252,4000092	1,0029275
252,4400177	1,0315168
252,480011	1,0366939
252,5200195	1,1024641
252,5600128	1,1750016
252,6000061	1,1329293
252,6400146	1,136569
252,6800079	1,0636197
252,7200165	1,062922
252,7600098	1,0465071
252,8000183	0,9737472
252,8400116	0,9388027
252,8800049	1,0136061
252,9200134	1,0780319
252,9600067	1,0528857
253,0000153	1,0682144
253,0400085	0,9882902
253,0800171	1,0380584
253,1200104	0,9372652
253,1600189	0,9116699
253,2000122	0,9090202
253,2400055	0,9479325
253,280014	0,9959378
253,3200073	1,0130836
253,3600159	0,8717598
253,4000092	0,8718886
253,4400177	0,8820304
253,480011	1,0181123
253,5200195	0,9399292
253,5600128	0,9517123
253,6000061	0,8895107
253,6400146	0,8509899
253,6800079	0,9682983
253,7200165	0,9467167
253,7600098	0,9383463
253,8000183	1,0765128
253,8400116	0,9803055
253,8800049	1,0610043
253,9200134	1,1345744
253,9600067	1,080402
254,0000153	1,0190171
254,0400085	0,9773327
254,0800171	0,9480789
254,1200104	0,9001418
254,1600189	0,9985103
254,2000122	0,9160381
254,2400055	0,9377342
254,280014	1,0819201
254,3200073	1,2376412
254,3600159	1,1399583
254,4000092	1,1560923
254,4400177	1,1624033
254,480011	1,1018015
254,5200195	1,0880586
254,5600128	1,1475823
254,6000061	1,0432799
254,6400146	1,1079504
254,6800079	1,1576732
254,7200165	1,1302788
254,7600098	1,0507554
254,8000183	1,0405968
254,8400116	1,1669642
254,8800049	1,1518158
254,9200134	1,1608685
254,9600067	1,0477285
255,0000153	1,0504991
255,0400085	1,1183565
255,0800171	1,1047995
255,1200104	1,1464207
255,1600189	1,1402113
255,2000122	1,2277749
255,2400055	1,1767555
255,280014	1,2130945
255,3200073	1,2329507
255,3600159	1,1565044
255,4000092	1,1205009
255,4400177	1,126597
255,480011	1,0737146
255,5200195	1,0832694
255,5600128	1,0477637
255,6000061	1,0845863
255,6400146	1,1041461
255,6800079	1,1070583
255,7200165	1,1095327
255,7600098	1,1358179
255,8000183	1,1243597
255,8400116	1,1547266
255,8800049	1,1241783
255,9200134	1,1262151
255,9600067	1,0580813
256	1,1273152
256,0400085	1,0924053
256,0800171	1,2320912
256,1200256	1,1215093
256,1600037	1,1046199
256,2000122	1,0782722
256,2400208	1,1240996
256,2799988	1,0533623
256,3200073	1,0675652
256,3600159	1,0024321
256,4000244	1,0350324
256,4400024	1,1104733
256,480011	1,0895753
256,5200195	1,1658802
256,5599976	1,1109688
256,6000061	1,0871043
256,6400146	1,0728899
256,6800232	0,9900613
256,7200012	1,0460528
256,7600098	1,0526766
256,8000183	0,9959506
256,8400269	1,0224373
256,8800049	1,1447836
256,9200134	1,0917317
256,960022	1,0709918
257	1,1030873
257,0400085	1,1870493
257,0800171	1,1649249
257,1200256	1,0396712
257,1600037	1,0946449
257,2000122	1,0676322
257,2400208	1,0481448
257,2799988	1,0838948
257,3200073	1,0675845
257,3600159	1,1178985
257,4000244	1,194504
257,4400024	1,1328009
257,480011	1,0510309
257,5200195	1,067053
257,5599976	1,0890298
257,6000061	1,1157449
257,6400146	0,9842582
257,6800232	1,0846111
257,7200012	1,0728326
257,7600098	1,1444758
257,8000183	1,2079837
257,8400269	1,2307259
257,8800049	1,1635747
257,9200134	1,2045133
257,960022	1,1461055
258	1,2329794
258,0400085	1,1788315
258,0800171	1,2255563
258,1200256	1,1827556
258,1600037	1,1805184
258,2000122	1,0725486
258,2400208	1,1977242
258,2799988	1,1887636
258,3200073	1,176494
258,3600159	1,2227652
258,4000244	1,1331613
258,4400024	1,2251571
258,480011	1,2250363
258,5200195	1,2759882
258,5599976	1,1105186
258,6000061	1,15081
258,6400146	1,198518
258,6800232	1,2340366
258,7200012	1,0982307
258,7600098	1,1110566
258,8000183	1,2649353
258,8400269	1,1763635
258,8800049	1,1095973
258,9200134	1,0516608
258,960022	1,0215329
259	1,0341849
259,0400085	1,0859405
259,0800171	1,0933409
259,1200256	1,078182
259,1600037	1,0260429
259,2000122	1,0454707
259,2400208	1,1805531
259,2799988	1,1967512
259,3200073	1,0007397
259,3600159	1,0499418
259,4000244	1,0953614
259,4400024	1,0907382
259,480011	1,080405
259,5200195	1,0920322
259,5599976	1,1376387
259,6000061	1,0727993
259,6400146	1,1958665
259,6800232	1,082371
259,7200012	1,0269817
259,7600098	1,0367935
259,8000183	1,0370194
259,8400269	0,9971462
259,8800049	1,1106277
259,9200134	0,9867154
259,960022	1,0941955
260	1,0878136
260,0400085	0,9775933
260,0800171	1,0644975
260,1200256	1,1003937
260,1600037	1,1249499
260,2000122	1,0980223
260,2400208	1,0937372
260,2799988	1,1044617
260,3200073	1,0937063
260,3600159	1,0979512
260,4000244	1,1655347
260,4400024	1,1140637
260,480011	1,1271698
260,5200195	1,1584982
260,5599976	1,1589293
260,6000061	1,180931
260,6400146	1,0870789
260,6800232	1,0403018
260,7200012	1,0192449
260,7600098	1,05717
260,8000183	1,1882236
260,8400269	1,1432482
260,8800049	1,1398561
260,9200134	1,1251293
260,960022	1,1665781
261	1,2297671
261,0400085	1,250319
261,0800171	1,253049
261,1200256	1,1457816
261,1600037	1,1793242
261,2000122	1,1720458
261,2400208	1,1624373
261,2799988	1,0852872
261,3200073	1,173094
261,3600159	1,0348384
261,4000244	1,1407343
261,4400024	1,1589659
261,480011	1,2319447
261,5200195	1,2598516
261,5599976	1,2388481
261,6000061	1,2586677
261,6400146	1,30195
261,6800232	1,2997032
261,7200012	1,3181236
261,7600098	1,1584635
261,8000183	1,1391081
261,8400269	1,1358563
261,8800049	1,1890672
261,9200134	1,1177078
261,960022	1,2278304
262	1,1644071
262,0400085	1,1807616
262,0800171	1,2818344
262,1200256	1,2835473
262,1600037	1,1844724
262,2000122	1,2418398
262,2400208	1,2502924
262,2799988	1,3331277
262,3200073	1,4101942
262,3600159	1,4102496
262,4000244	1,3429282
262,4400024	1,3326716
262,480011	1,3717052
262,5200195	1,3265738
262,5599976	1,3973367
262,6000061	1,4236726
262,6400146	1,4979655
262,6800232	1,2875167
262,7200012	1,2594815
262,7600098	1,3113801
262,8000183	1,2865819
262,8400269	1,1496493
262,8800049	1,3265382
262,9200134	1,2190573
262,960022	1,3240236
263	1,2896315
263,0400085	1,3792496
263,0800171	1,3915108
263,1200256	1,341517
263,1600037	1,2318705
263,2000122	1,2512133
263,2400208	1,3079395
263,2799988	1,2289586
263,3200073	1,282493
263,3600159	1,3314205
263,4000244	1,1648718
263,4400024	1,2180322
263,480011	1,2024453
263,5200195	1,1948181
263,5599976	1,1853732
263,6000061	1,2594767
263,6400146	1,2414995
263,6800232	1,2577684
263,7200012	1,237092
263,7600098	1,108289
263,8000183	1,1476349
263,8400269	1,1165929
263,8800049	1,0488169
263,9200134	1,1883825
263,960022	1,2340653
264	1,30128
264,0400085	1,2427781
264,0800171	1,181792
264,1200256	1,113053
264,1600037	1,221769
264,2000122	1,2179068
264,2400208	1,2577434
264,2799988	1,3051751
264,3200073	1,2232978
264,3600159	1,2035724
264,4000244	1,2657309
264,4400024	1,2688271
264,480011	1,2786313
264,5200195	1,3054749
264,5599976	1,3052493
264,6000061	1,262838
264,6400146	1,3367016
264,6800232	1,3000642
264,7200012	1,3277117
264,7600098	1,3867017
264,8000183	1,3898822
264,8400269	1,3592798
264,8800049	1,4098195
264,9200134	1,4758649
264,960022	1,4157645
265	1,4060599
265,0400085	1,4927067
265,0800171	1,4083171
265,1200256	1,3582292
265,1600037	1,2670987
265,2000122	1,2556763
265,2400208	1,2567979
265,2799988	1,289391
265,3200073	1,3168138
265,3600159	1,4310604
265,4000244	1,3311181
265,4400024	1,3129202
265,480011	1,3890963
265,5200195	1,47736
265,5599976	1,4542528
265,6000061	1,4306861
265,6400146	1,3749086
265,6800232	1,4940259
265,7200012	1,4355924
265,7600098	1,4900727
265,8000183	1,474089
265,8400269	1,3750707
265,8800049	1,4395475
265,9200134	1,4217983
265,960022	1,4385551
266	1,3138005
266,0400085	1,2935112
266,0800171	1,406674
266,1200256	1,4218341
266,1600037	1,5372396
266,2000122	1,4529378
266,2400208	1,4503288
266,2799988	1,3981746
266,3200073	1,4093759
266,3600159	1,4247776
266,4000244	1,4063661
266,4400024	1,3949554
266,480011	1,3102252
266,5200195	1,3789058
266,5599976	1,354414
266,6000061	1,3217868
266,6400146	1,4400662
266,6800232	1,4483093
266,7200012	1,4914627
266,7600098	1,3835772
266,8000183	1,3714585
266,8400269	1,5182352
266,8800049	1,2696542
266,9200134	1,3010181
266,960022	1,3781381
267	1,2848541
267,0400085	1,2239382
267,0800171	1,3105597
267,1200256	1,1976359
267,1600037	1,1707854
267,2000122	1,224916
267,2400208	1,2054542
267,2799988	1,1515166
267,3200073	1,2685903
267,3600159	1,2351136
267,4000244	1,3615204
267,4400024	1,2885456
267,480011	1,3525212
267,5200195	1,2451626
267,5599976	1,2364887
267,6000061	1,2332361
267,6400146	1,1993214
267,6800232	1,3248305
267,7200012	1,2571149
267,7600098	1,174668
267,8000183	1,2298272
267,8400269	1,2085466
267,8800049	1,139119
267,9200134	1,3024707
267,960022	1,3378779
268	1,1928799
268,0400085	1,3475157
268,0800171	1,4653732
268,1200256	1,4353293
268,1600037	1,3057629
268,2000122	1,3270316
268,2400208	1,3730223
268,2799988	1,3702747
268,3200073	1,2051824
268,3600159	1,3181957
268,4000244	1,2004821
268,4400024	1,2150471
268,480011	1,1116883
268,5200195	1,2466691
268,5599976	1,2377068
268,6000061	1,2714067
268,6400146	1,2788835
268,6800232	1,348708
268,7200012	1,3317313
268,7600098	1,3119026
268,8000183	1,1829367
268,8400269	1,1523999
268,8800049	1,3840636
268,9200134	1,359602
268,960022	1,4595726
269	1,4297781
269,0400085	1,4692677
269,0800171	1,3673141
269,1200256	1,3705345
269,1600037	1,4129704
269,2000122	1,4035609
269,2400208	1,3465166
269,2799988	1,2897583
269,3200073	1,25041
269,3600159	1,2562592
269,4000244	1,296188
269,4400024	1,2645723
269,480011	1,2383494
269,5200195	1,2777394
269,5599976	1,248044
269,6000061	1,2135884
269,6400146	1,2283126
269,6800232	1,2248764
269,7200012	1,3078349
269,7600098	1,2223399
269,8000183	1,1664013
269,8400269	1,1194108
269,8800049	1,0424494
269,9200134	1,1927565
269,960022	1,3011708
270	1,2382884
270,0400085	1,201221
270,0800171	1,1708041
270,1200256	1,1807432
270,1600037	1,3048627
270,2000122	1,218956
270,2400208	1,17732
270,2799988	1,2335733
270,3200073	1,2493646
270,3600159	1,2090007
270,4000244	1,1323926
270,4400024	1,0780622
270,480011	1,087392
270,5200195	1,1909353
270,5600281	1,0839089
270,6000061	1,1187671
270,6400146	1,0765146
270,6800232	1,1565372
270,7200012	1,1902133
270,7600098	1,2175246
270,8000183	1,1004181
270,8400269	1,1295135
270,8800049	1,0572456
270,9200134	1,0559461
270,960022	1,1188996
271	1,0933741
271,0400085	1,0914836
271,0800171	1,1088778
271,1200256	1,1080813
271,1600037	1,0837044
271,2000122	1,0684336
271,2400208	1,0382071
271,2799988	1,0719324
271,3200073	1,0850893
271,3600159	1,1601301
271,4000244	1,1380033
271,4400024	1,127484
271,480011	1,25573
271,5200195	1,155562
271,5600281	1,1228691
271,6000061	1,0306429
271,6400146	1,1035342
271,6800232	1,0765027
271,7200012	1,1255155
271,7600098	1,0810876
271,8000183	1,1781974
271,8400269	1,1330833
271,8800049	1,1132363
271,9200134	1,1276886
271,960022	1,1479563
272	1,1508189
272,0400085	1,1377982
272,0800171	1,1142619
272,1200256	1,0162365
272,1600037	0,988792
272,2000122	0,9928617
272,2400208	1,1334393
272,2799988	1,125578
272,3200073	1,0074537
272,3600159	1,0179236
272,4000244	0,9018179
272,4400024	0,9546912
272,480011	1,0234029
272,5200195	1,0366529
272,5600281	1,0777487
272,6000061	0,9738785
272,6400146	1,0870302
272,6800232	1,1423317
272,7200012	1,0806341
272,7600098	1,0422957
272,8000183	1,1414709
272,8400269	1,0956247
272,8800049	1,0681229
272,9200134	1,1190635
272,960022	1,0866357
273	1,0836098
273,0400085	1,081598
273,0800171	1,1366998
273,1200256	1,0798627
273,1600037	1,1428446
273,2000122	1,1075909
273,2400208	1,1283259
273,2799988	1,2115369
273,3200073	1,224288
273,3600159	1,2122191
273,4000244	1,1988753
273,4400024	1,2025994
273,480011	1,1965849
273,5200195	1,0497779
273,5600281	1,1529555
273,6000061	1,1826437
273,6400146	1,0859582
273,6800232	1,0748862
273,7200012	0,9750413
273,7600098	1,0450236
273,8000183	1,0807041
273,8400269	1,1008605
273,8800049	1,0719379
273,9200134	1,0469972
273,960022	1,0072247
274	0,9926725
274,0400085	1,0197155
274,0800171	1,1102917
274,1200256	1,0245775
274,1600037	1,083988
274,2000122	1,073904
274,2400208	1,1170254
274,2799988	1,0251428
274,3200073	1,0338567
274,3600159	0,9947481
274,4000244	1,0295267
274,4400024	0,9612116
274,480011	1,0445904
274,5200195	0,9443517
274,5600281	0,9914637
274,6000061	1,1279527
274,6400146	1,1191491
274,6800232	1,0074562
274,7200012	0,9778054
274,7600098	1,0596406
274,8000183	0,9986255
274,8400269	0,9503961
274,8800049	1,0545218
274,9200134	1,0969909
274,960022	1,1456109
275	1,139407
275,0400085	1,1688383
275,0800171	1,1188552
275,1200256	1,1498344
275,1600037	1,1367056
275,2000122	1,2609028
275,2400208	1,2227226
275,2799988	1,0503101
275,3200073	1,1098214
275,3600159	1,0935328
275,4000244	1,02127
275,4400024	1,0434105
275,480011	1,0357828
275,5200195	1,0720156
275,5600281	1,0698037
275,6000061	1,1534601
275,6400146	1,0044723
275,6800232	1,1449928
275,7200012	1,1503052
275,7600098	1,1975002
275,8000183	1,1378522
275,8400269	1,1838853
275,8800049	1,1416137
275,9200134	1,1562337
275,960022	1,1836374
276	1,2234819
276,0400085	1,1808438
276,0800171	1,1327786
276,1200256	1,0912747
276,1600037	0,9991404
276,2000122	1,0527908
276,2400208	1,0782627
276,2799988	1,0023061
276,3200073	1,0272027
276,3600159	0,9783431
276,4000244	0,9613656
276,4400024	1,0351578
276,480011	1,0811958
276,5200195	1,0052408
276,5600281	1,022451
276,6000061	0,9435677
276,6400146	1,0474505
276,6800232	1,0075575
276,7200012	0,9784032
276,7600098	1,0496045
276,8000183	1,0537201
276,8400269	1,0412257
276,8800049	1,0599341
276,9200134	1,0634658
276,960022	1,0858486
277	1,0981398
277,0400085	1,1310374
277,0800171	1,0995752
277,1200256	1,1979238
277,1600037	1,1938064
277,2000122	1,2353376
277,2400208	1,1215495
277,2799988	1,1128786
277,3200073	1,1337776
277,3600159	1,005929
277,4000244	1,0023335
277,4400024	1,0661782
277,480011	1,0787065
277,5200195	1,1053842
277,5600281	1,1462398
277,6000061	1,1079798
277,6400146	1,1006706
277,6800232	1,1270254
277,7200012	1,160619
277,7600098	1,16549
277,8000183	1,2125057
277,8400269	1,141989
277,8800049	1,1180847
277,9200134	1,1384302
277,960022	1,1622957
278	1,2194896
278,0400085	1,1928266
278,0800171	1,2389262
278,1200256	1,1171117
278,1600037	1,1343619
278,2000122	1,1099328
278,2400208	1,0524089
278,2799988	1,0751008
278,3200073	1,0825956
278,3600159	0,9067424
278,4000244	0,988725
278,4400024	1,0448695
278,480011	1,0419949
278,5200195	1,064805
278,5600281	1,1080673
278,6000061	1,13775
278,6400146	1,2857916
278,6800232	1,0976669
278,7200012	1,0416285
278,7600098	0,9749544
278,8000183	1,0453271
278,8400269	1,0613165
278,8800049	1,048883
278,9200134	1,1737115
278,960022	1,0820092
279	1,0430394
279,0400085	1,214473
279,0800171	1,1390659
279,1200256	1,1171862
279,1600037	1,0775973
279,2000122	1,1377429
279,2400208	1,1073508
279,2799988	1,0636444
279,3200073	1,1020266
279,3600159	1,0680989
279,4000244	1,0356916
279,4400024	1,0571424
279,480011	1,1071093
279,5200195	1,0053583
279,5600281	1,1024058
279,6000061	1,0766815
279,6400146	1,0816948
279,6800232	1,0991814
279,7200012	1,0676844
279,7600098	1,0259144
279,8000183	1,0444303
279,8400269	1,0327905
279,8800049	0,933755
279,9200134	1,0377507
279,960022	0,9961545
280	0,9677165
280,0400085	0,8787656
280,0800171	1,0345181
280,1200256	1,0249352
280,1600037	0,9769034
280,2000122	1,0223064
280,2400208	1,0328182
280,2799988	1,1624155
280,3200073	1,0094533
280,3600159	0,9610373
280,4000244	1,0284449
280,4400024	1,034248
280,480011	0,953074
280,5200195	1,0609761
280,5600281	0,9844677
280,6000061	1,0523438
280,6400146	1,0940909
280,6800232	0,9905947
280,7200012	1,0498291
280,7600098	1,0139196
280,8000183	1,0075573
280,8400269	1,0523869
280,8800049	0,9970213
280,9200134	0,9262695
280,960022	0,9647965
281	0,9694712
281,0400085	1,0203882
281,0800171	0,938012
281,1200256	0,9415273
281,1600037	0,977264
281,2000122	0,9591449
281,2400208	0,9610745
281,2799988	0,9250135
281,3200073	0,8898197
281,3600159	0,9615228
281,4000244	0,9979808
281,4400024	1,0440059
281,480011	1,0097865
281,5200195	1,0107927
281,5600281	0,9926682
281,6000061	1,0479552
281,6400146	1,0965925
281,6800232	0,9933209
281,7200012	1,0271801
281,7600098	0,970314
281,8000183	0,9692686
281,8400269	1,0019028
281,8800049	0,9433722
281,9200134	0,9293022
281,960022	0,9919586
282	0,9709061
282,0400085	1,0641539
282,0800171	0,9864846
282,1200256	1,0176339
282,1600037	0,9774486
282,2000122	0,9672519
282,2400208	0,9477745
282,2799988	1,0058901
282,3200073	0,9606671
282,3600159	0,9866607
282,4000244	0,9493859
282,4400024	0,9128498
282,480011	1,0234642
282,5200195	0,9943172
282,5600281	0,8939858
282,6000061	0,8970232
282,6400146	0,9581596
282,6800232	1,0149378
282,7200012	0,9988876
282,7600098	1,010282
282,8000183	0,961621
282,8400269	0,9836037
282,8800049	0,9726849
282,9200134	0,9687898
282,960022	0,9569063
283	1,0085393
283,0400085	0,9438351
283,0800171	0,9141939
283,1200256	0,8989012
283,1600037	0,9292238
283,2000122	0,9026521
283,2400208	0,8893176
283,2799988	0,8176702
283,3200073	0,8704081
283,3600159	0,8492091
283,4000244	0,9577266
283,4400024	0,8631809
283,480011	0,8459066
283,5200195	0,8426011
283,5600281	0,8747498
283,6000061	0,9355203
283,6400146	0,9056207
283,6800232	0,8744836
283,7200012	0,8510662
283,7600098	1,0028481
283,8000183	1,0370591
283,8400269	0,9222221
283,8800049	0,9296157
283,9200134	0,9484593
283,960022	0,9455819
284	0,962648
284,0400085	0,9531201
284,0800171	0,928377
284,1200256	0,8857509
284,1600037	0,9079541
284,2000122	0,981204
284,2400208	1,0234733
284,2799988	1,0065715
284,3200073	1,012208
284,3600159	1,0342065
284,4000244	1,0453465
284,4400024	1,0114706
284,480011	1,0469168
284,5200195	0,9811282
284,5600281	1,0510513
284,6000061	1,0133213
284,6400146	1,0258834
284,6800232	1,0343369
284,7200012	1,0365601
284,7600098	1,0151139
284,8000183	1,0773165
284,8400269	1,0592449
284,8800049	1,0270019
284,9200134	1,0523635
284,960022	1,0503534
285	1,0579947
285,0400085	1,0275663
285,0800171	0,9771079
285,1200256	0,9851314
285,1600037	1,0806011
285,2000122	1,2087013
285,2400208	1,1890155
285,2799988	1,1772215
285,3200073	1,1915106
285,3600159	1,0959774
285,4000244	1,1566157
285,4400024	1,1927522
285,480011	1,1410077
285,5200195	1,1910968
285,5600281	1,1911452
285,6000061	1,1546723
285,6400146	1,1698892
285,6800232	1,0391612
285,7200012	1,0296344
285,7600098	1,0756502
285,8000183	1,1015619
285,8400269	1,1394446
285,8800049	0,9947263
285,9200134	1,1248503
285,960022	1,1331505
286	1,0936621
286,0400085	1,1650738
286,0800171	1,1257985
286,1200256	1,2208077
286,1600037	1,2204251
286,2000122	1,1687334
286,2400208	1,374182
286,2799988	1,3297024
286,3200073	1,2575083
286,3600159	1,2487121
286,4000244	1,1445786
286,4400024	1,1156397
286,480011	1,0053709
286,5200195	1,1139909
286,5600281	1,0445629
286,6000061	1,0335553
286,6400146	1,0377213
286,6800232	1,0634983
286,7200012	0,9995877
286,7600098	0,9590443
286,8000183	0,9440529
286,8400269	0,9334729
286,8800049	0,9207125
286,9200134	0,8836277
286,960022	0,9760929
287	0,9568042
287,0400085	1,0083748
287,0800171	1,0307662
287,1200256	1,0551561
287,1600037	1,0665128
287,2000122	1,083565
287,2400208	0,9613989
287,2799988	0,9637429
287,3200073	0,8747312
287,3600159	0,9018827
287,4000244	0,957128
287,4400024	0,9872227
287,480011	0,9276083
287,5200195	1,0113358
287,5600281	0,9658248
287,6000061	0,9435114
287,6400146	0,9711663
287,6800232	0,9795732
287,7200012	0,9776128
287,7600098	0,9531828
287,8000183	0,9915084
287,8400269	0,9984763
287,8800049	0,9921023
287,9200134	0,948426
287,960022	1,0317377
288	0,9978702
288,0400085	0,9898398
288,0800171	1,0252934
