@TYPE	VH+VL	VH	VL	CD20	
@	Y105A	Y105A	Y105A	Y105A	
18,1200008	0,1558522	0,1223143	0,1843292	0,1296952	
18,1600018	0,1482382	0,1218114	0,1586275	0,1418598	
18,2000008	0,1567342	0,1298277	0,1589455	0,1459575	
18,2400017	0,1611019	0,1570007	0,1437072	0,1407323	
18,2800007	0,1511323	0,1475493	0,148696	0,1341153	
18,3200016	0,1467678	0,1440699	0,1326548	0,134459	
18,3600006	0,1553161	0,1437506	0,135092	0,1388068	
18,4000015	0,1428503	0,138487	0,1434452	0,1331376	
18,4400005	0,1257572	0,1165925	0,1271985	0,1336339	
18,4800014	0,1390709	0,1299138	0,1310607	0,1370303	
18,5200005	0,1357982	0,0954697	0,1469992	0,1326833	
18,5600014	0,1448668	0,123854	0,1473681	0,1350095	
18,6000004	0,1293213	0,1240091	0,1209575	0,1411197	
18,6400013	0,1386227	0,1240133	0,1442875	0,1399527	
18,6800003	0,1359036	0,1162461	0,124055	0,1364016	
18,7200012	0,1220763	0,120357	0,1128701	0,1359482	
18,7600002	0,1310799	0,1276027	0,1267143	0,1414787	
18,8000011	0,1215079	0,119631	0,1188528	0,1243382	
18,8400002	0,1385778	0,1336744	0,1395538	0,1277279	
18,8800011	0,1489712	0,1254038	0,1567454	0,1267536	
18,9200001	0,1635984	0,1417387	0,1754278	0,1305906	
18,960001	0,1603137	0,1463734	0,1674485	0,1273596	
19	0,1876902	0,162495	0,1985549	0,1284012	
19,0400009	0,168872	0,1473565	0,1799532	0,1378706	
19,0800018	0,1528727	0,1564985	0,1428004	0,1257854	
19,1200008	0,1572009	0,1386707	0,1730168	0,1281727	
19,1600018	0,1665982	0,1595549	0,1726293	0,1343444	
19,2000008	0,1706711	0,1509613	0,1862482	0,1302243	
19,2400017	0,1616101	0,1503258	0,1700801	0,1349139	
19,2800007	0,1701808	0,1460264	0,1850113	0,1482797	
19,3200016	0,1458788	0,1464841	0,1406358	0,1222547	
19,3600006	0,15805	0,1537244	0,1502859	0,1370203	
19,4000015	0,1585272	0,1625269	0,1432831	0,1237032	
19,4400005	0,1588737	0,1701234	0,1353009	0,1308623	
19,4800014	0,170445	0,1625807	0,1547313	0,137296	
19,5200005	0,1407868	0,158685	0,1066288	0,1401861	
19,5600014	0,1457509	0,1403174	0,135741	0,1455643	
19,6000004	0,1550987	0,1486545	0,1539611	0,1235436	
19,6400013	0,1609429	0,1542299	0,1577889	0,1294355	
19,6800003	0,1512773	0,146672	0,1500023	0,1290854	
19,7200012	0,1664354	0,1750458	0,1469045	0,1347069	
19,7600002	0,1631097	0,1748883	0,1371826	0,1348373	
19,8000011	0,1476559	0,1499364	0,1253409	0,129638	
19,8400002	0,1617064	0,1670435	0,1382142	0,1320023	
19,8800011	0,1501048	0,1532	0,1387704	0,1278218	
19,9200001	0,1715742	0,1808961	0,1201895	0,1253037	
19,960001	0,159602	0,1703103	0,1133408	0,1342234	
20	0,1606637	0,1878631	0,1073959	0,1288535	
20,0400009	0,1681696	0,1894194	0,1203752	0,1363536	
20,0800018	0,1643708	0,1782144	0,1222385	0,1396938	
20,1200008	0,1736673	0,1609036	0,1397357	0,1449941	
20,1600018	0,1651258	0,1748678	0,1316294	0,1425775	
20,2000008	0,1565903	0,1502096	0,1264649	0,1370788	
20,2400017	0,1684575	0,1778576	0,1181082	0,1319441	
20,2800007	0,1499275	0,1404225	0,1251921	0,1244592	
20,3200016	0,1604768	0,1659725	0,1151131	0,1310723	
20,3600006	0,1682736	0,1685607	0,1207448	0,1266284	
20,4000015	0,1535901	0,1489024	0,1322775	0,1283355	
20,4400005	0,1367191	0,1337003	0,130011	0,1336569	
20,4800014	0,1586853	0,1677016	0,123858	0,1520695	
20,5200005	0,1468803	0,1389302	0,132756	0,1369542	
20,5600014	0,1359082	0,1220127	0,1286176	0,1426584	
20,6000004	0,1569561	0,1474446	0,1516139	0,1585421	
20,6400013	0,159072	0,1557321	0,150255	0,1469781	
20,6800003	0,1491547	0,1384163	0,1447613	0,1351963	
20,7200012	0,1302625	0,1201346	0,1290334	0,1379705	
20,7600002	0,140406	0,1331228	0,1184011	0,1479727	
20,8000011	0,1458928	0,1184918	0,1533242	0,1538599	
20,8400002	0,1491996	0,1460882	0,1362896	0,1402716	
20,8800011	0,133358	0,1280806	0,1293619	0,1382755	
20,9200001	0,1540618	0,1490309	0,126372	0,1406561	
20,960001	0,1514031	0,1354347	0,151293	0,1402133	
21,0000019	0,1453792	0,1409037	0,1411463	0,136347	
21,0400009	0,1545975	0,1398866	0,1585906	0,1442391	
21,0800018	0,1333264	0,120427	0,1318175	0,1549461	
21,1200008	0,1572774	0,1292489	0,1726491	0,1390022	
21,1600018	0,1486501	0,1242818	0,1544963	0,1473177	
21,2000008	0,13108	0,1343161	0,121915	0,1389691	
21,2400017	0,1300924	0,1214623	0,1326636	0,14403	
21,2800007	0,1408706	0,1183329	0,1544125	0,1492198	
21,3200016	0,1348303	0,1140211	0,1457492	0,1461001	
21,3600006	0,1283952	0,1176415	0,1327179	0,1459348	
21,4000015	0,1370091	0,1213299	0,1425308	0,1540764	
21,4400005	0,1284736	0,1186394	0,1346372	0,141916	
21,4800014	0,1494504	0,1362465	0,1526845	0,1411439	
21,5200005	0,1399668	0,1208511	0,1556624	0,150855	
21,5600014	0,142695	0,1313711	0,1425651	0,1461567	
21,6000004	0,1609543	0,160152	0,1416504	0,1406852	
21,6400013	0,1443169	0,148157	0,1289186	0,1541594	
21,6800003	0,1540614	0,152273	0,138587	0,1404469	
21,7200012	0,1476798	0,1440253	0,1416479	0,1466606	
21,7600002	0,1515166	0,1504577	0,1420718	0,1434169	
21,8000011	0,1529022	0,1307138	0,151887	0,1471101	
21,8400002	0,1357473	0,1209141	0,1448298	0,1433086	
21,8800011	0,1398577	0,1430425	0,1272361	0,1285828	
21,920002	0,1358087	0,1247057	0,1391637	0,1417669	
21,960001	0,1622714	0,1424884	0,174328	0,1515355	
22,0000019	0,1454368	0,1208384	0,162013	0,1528873	
22,0400009	0,1484749	0,1279348	0,1666515	0,1343253	
22,0800018	0,1557343	0,1160867	0,1853597	0,146336	
22,1200008	0,1527471	0,1183141	0,177452	0,1330366	
22,1600018	0,1488653	0,1116724	0,1753375	0,1465515	
22,2000008	0,141725	0,1080731	0,1649596	0,1455214	
22,2400017	0,1476361	0,1139789	0,1556673	0,1482566	
22,2800007	0,1483542	0,111971	0,1624148	0,153983	
22,3200016	0,1319227	0,1023349	0,1549309	0,151578	
22,3600006	0,1320071	0,1113658	0,1444635	0,1408938	
22,4000015	0,1471411	0,1238659	0,1604	0,1358777	
22,4400005	0,14359	0,1136927	0,1604084	0,1436043	
22,4800014	0,1500167	0,1048863	0,1824811	0,1367553	
22,5200005	0,1439532	0,1123531	0,1633429	0,135043	
22,5600014	0,1471035	0,1078364	0,175946	0,1459208	
22,6000004	0,1537521	0,1205476	0,1780458	0,1444125	
22,6400013	0,1546656	0,1155653	0,187731	0,1403456	
22,6800003	0,1493659	0,1118951	0,1748821	0,1425423	
22,7200012	0,1348328	0,1015137	0,1585387	0,1377014	
22,7600002	0,1381912	0,1047701	0,1583646	0,1520251	
22,8000011	0,141962	0,117275	0,1494265	0,1360012	
22,8400002	0,1570046	0,1411291	0,1570635	0,1442454	
22,8800011	0,1409877	0,1088122	0,1570297	0,1397511	
22,920002	0,1453099	0,1096707	0,1698813	0,133893	
22,960001	0,1438282	0,1128206	0,1650153	0,130341	
23,0000019	0,136852	0,1003087	0,1559657	0,1285044	
23,0400009	0,1503091	0,1190841	0,1645492	0,1374916	
23,0800018	0,1425297	0,1141125	0,1573368	0,1253196	
23,1200008	0,1272196	0,0997689	0,1490713	0,1419343	
23,1600018	0,1331497	0,1213651	0,1323127	0,1387954	
23,2000008	0,1448355	0,1368184	0,1307148	0,1278274	
23,2400017	0,1427924	0,1335981	0,1361835	0,1417272	
23,2800007	0,1506095	0,1318164	0,1520386	0,1262638	
23,3200016	0,1698791	0,1438598	0,1456623	0,1380549	
23,3600006	0,1533733	0,1514258	0,1273985	0,1261379	
23,4000015	0,1541683	0,1483141	0,1201987	0,1458912	
23,4400005	0,1631004	0,1528277	0,1318135	0,1420449	
23,4800014	0,1780244	0,1574431	0,1541416	0,1433331	
23,5200005	0,1798612	0,1615909	0,1459251	0,1525899	
23,5600014	0,1613916	0,1533986	0,1536742	0,1483797	
23,6000004	0,167062	0,1525768	0,1489335	0,1383869	
23,6400013	0,1600889	0,165615	0,1279758	0,1540038	
23,6800003	0,1547319	0,1504499	0,1380535	0,1413599	
23,7200012	0,1590271	0,1594012	0,1273438	0,1453707	
23,7600002	0,159078	0,1536054	0,1452846	0,1394077	
23,8000011	0,1513571	0,1469145	0,1443259	0,1413007	
23,8400021	0,1502924	0,14488	0,1362159	0,1463714	
23,8800011	0,1337408	0,1257656	0,1338892	0,1503279	
23,920002	0,143799	0,1432522	0,1364141	0,1391711	
23,960001	0,1486742	0,15201	0,1372815	0,141085	
24,0000019	0,1419232	0,1481598	0,1193994	0,1560017	
24,0400009	0,1499788	0,151694	0,1311727	0,1367327	
24,0800018	0,1477761	0,1403893	0,1358591	0,1467587	
24,1200008	0,1384059	0,1387311	0,1292932	0,1396504	
24,1600018	0,1351034	0,126207	0,1271137	0,1429131	
24,2000008	0,1433611	0,1355977	0,1300262	0,1533792	
24,2400017	0,1317939	0,1289495	0,1289313	0,1434067	
24,2800007	0,1243456	0,117507	0,1267349	0,1510187	
24,3200016	0,1340196	0,1213559	0,1432934	0,1579213	
24,3600006	0,1559297	0,1422665	0,1537019	0,1484878	
24,4000015	0,1431251	0,1343844	0,1451712	0,1360856	
24,4400005	0,1352864	0,1262998	0,1377128	0,1489374	
24,4800014	0,1449246	0,1378747	0,1448466	0,1646864	
24,5200005	0,1422588	0,1295406	0,1469856	0,1539157	
24,5600014	0,1465567	0,1417975	0,141814	0,1491625	
24,6000004	0,1474853	0,1282852	0,1592562	0,1631694	
24,6400013	0,1498416	0,1364741	0,1546883	0,1568702	
24,6800003	0,1403017	0,1164873	0,1516387	0,1621835	
24,7200012	0,1440705	0,1247495	0,1584532	0,1630669	
24,7600002	0,1435772	0,138213	0,1313369	0,1446681	
24,8000011	0,1605507	0,1388501	0,1388529	0,1541749	
24,8400021	0,1336297	0,1205751	0,1438027	0,1427868	
24,8800011	0,1366358	0,1379036	0,1238651	0,1534478	
24,920002	0,1442511	0,1268678	0,1468241	0,1515763	
24,960001	0,1453396	0,1199893	0,1675856	0,1397404	
25,0000019	0,1574391	0,1338146	0,1619915	0,1514535	
25,0400009	0,154962	0,1481281	0,1574531	0,1528698	
25,0800018	0,1435387	0,1230801	0,1593551	0,1514183	
25,1200008	0,1380076	0,1234521	0,1427498	0,165755	
25,1600018	0,1429197	0,1305539	0,1516097	0,1438467	
25,2000008	0,1397542	0,1238733	0,147865	0,157201	
25,2400017	0,1484965	0,131582	0,1554717	0,1576412	
25,2800007	0,1564616	0,1406013	0,1606454	0,1598392	
25,3200016	0,1521837	0,1444222	0,1527481	0,1463009	
25,3600006	0,1536859	0,1480851	0,1498174	0,1497819	
25,4000015	0,1547725	0,1542429	0,1477535	0,1453127	
25,4400005	0,14005	0,1361654	0,1362715	0,1503175	
25,4800014	0,1600492	0,1549415	0,1592532	0,1556816	
25,5200005	0,1579138	0,143659	0,1592528	0,1446108	
25,5600014	0,1623396	0,1624884	0,1498271	0,1506954	
25,6000004	0,1465695	0,1477322	0,141213	0,1392086	
25,6400013	0,1450095	0,1546535	0,1300141	0,1425359	
25,6800003	0,1599936	0,1586695	0,1547991	0,1483632	
25,7200012	0,1696416	0,1787145	0,1520333	0,136225	
25,7600021	0,1473175	0,1449763	0,1380957	0,1472767	
25,8000011	0,1356387	0,1309457	0,1387255	0,1326692	
25,8400021	0,149951	0,145114	0,1550826	0,1366032	
25,8800011	0,1594422	0,1503283	0,1574267	0,1367696	
25,920002	0,1567135	0,1575633	0,1443267	0,1404302	
25,960001	0,1465037	0,1426651	0,1377423	0,1434397	
26,0000019	0,1512105	0,151821	0,1456175	0,1321786	
26,0400009	0,1452685	0,1420345	0,1472379	0,1397217	
26,0800018	0,1445245	0,1381229	0,1451527	0,1555685	
26,1200008	0,1448061	0,1334775	0,1542059	0,1508404	
26,1600018	0,1359694	0,1348237	0,1333291	0,1464036	
26,2000008	0,1497283	0,1533174	0,1398508	0,1468232	
26,2400017	0,1641263	0,1701824	0,1499309	0,1519784	
26,2800007	0,1472257	0,1482897	0,1295693	0,1496752	
26,3200016	0,1451579	0,1492272	0,1344613	0,1482511	
26,3600006	0,1562651	0,1668165	0,1285244	0,1541127	
26,4000015	0,1519397	0,1461657	0,1428402	0,1453957	
26,4400005	0,1518594	0,1394071	0,1501122	0,1415749	
26,4800014	0,1366415	0,1367643	0,1323784	0,146046	
26,5200005	0,1445861	0,14376	0,1425648	0,144201	
26,5600014	0,1563772	0,1559296	0,1454729	0,1392585	
26,6000004	0,1534546	0,1534002	0,1376573	0,1437561	
26,6400013	0,1521174	0,153742	0,1360748	0,1466855	
26,6800022	0,1567228	0,1514718	0,1474964	0,1387819	
26,7200012	0,1541288	0,1459656	0,1483755	0,1397674	
26,7600021	0,1682545	0,1567435	0,1716653	0,1384349	
26,8000011	0,1704762	0,1698045	0,1654714	0,154369	
26,8400021	0,1673195	0,1706057	0,1477015	0,1327515	
26,8800011	0,1521843	0,1584485	0,1332146	0,1533836	
26,920002	0,1604262	0,1590863	0,1472052	0,1423612	
26,960001	0,1612736	0,1484439	0,1565319	0,1410854	
27,0000019	0,1564812	0,1442621	0,1596435	0,1329004	
27,0400009	0,1518177	0,1536917	0,1398269	0,1363941	
27,0800018	0,137813	0,1348707	0,1380187	0,1475164	
27,1200008	0,1499238	0,147762	0,147609	0,1396667	
27,1600018	0,1573133	0,1543628	0,1517475	0,1351605	
27,2000008	0,1565371	0,1553533	0,1558131	0,1326954	
27,2400017	0,1477619	0,1404718	0,1451782	0,1397849	
27,2800007	0,1555219	0,1493643	0,1573333	0,1434247	
27,3200016	0,1483385	0,1446764	0,1457247	0,1421809	
27,3600006	0,1512943	0,1464305	0,1510713	0,1345665	
27,4000015	0,148799	0,1296763	0,15831	0,1399993	
27,4400005	0,1519216	0,1416961	0,156851	0,1431872	
27,4800014	0,1629787	0,1434102	0,1761314	0,1445851	
27,5200005	0,1680097	0,1552068	0,1745216	0,1366504	
27,5600014	0,1554163	0,1467009	0,1509971	0,1382503	
27,6000004	0,1603577	0,1389318	0,1707974	0,1425003	
27,6400013	0,1565434	0,1477327	0,1595022	0,130614	
27,6800022	0,1472375	0,1350016	0,1547793	0,1234562	
27,7200012	0,1495688	0,1424337	0,1506046	0,1333851	
27,7600021	0,1437278	0,1383717	0,1434246	0,1339595	
27,8000011	0,1516591	0,1388468	0,1548661	0,133899	
27,8400021	0,151827	0,146628	0,1441809	0,144476	
27,8800011	0,151455	0,136268	0,1509591	0,1406534	
27,920002	0,1449366	0,1181517	0,1530085	0,1410668	
27,960001	0,1470127	0,1325948	0,1532566	0,1513158	
28,0000019	0,1359369	0,1158082	0,1503896	0,1428317	
28,0400009	0,1524247	0,1306113	0,1586656	0,1455984	
28,0800018	0,1463743	0,1350058	0,1457833	0,157628	
28,1200008	0,1592908	0,1473431	0,1543381	0,1468282	
28,1600018	0,1552179	0,1279974	0,1550824	0,1519239	
28,2000008	0,1746502	0,1419028	0,1565583	0,1522073	
28,2400017	0,1712883	0,1303951	0,1656447	0,1554561	
28,2800007	0,1462235	0,1224792	0,1568552	0,1469222	
28,3200016	0,1556141	0,1303323	0,1669581	0,1492259	
28,3600006	0,1465556	0,1359242	0,1477985	0,1433322	
28,4000015	0,1677557	0,1183332	0,1580176	0,1466214	
28,4400005	0,1568667	0,1228014	0,1454836	0,143867	
28,4800014	0,1376086	0,1181761	0,1404003	0,140751	
28,5200005	0,1374771	0,1112497	0,1452323	0,1412394	
28,5600014	0,1475396	0,1212459	0,1482808	0,1383767	
28,6000023	0,1541872	0,1292373	0,1486199	0,1417421	
28,6400013	0,1589748	0,1464642	0,1430392	0,1418254	
28,6800022	0,1485916	0,1246111	0,1359649	0,1348881	
28,7200012	0,1647667	0,1305744	0,1407945	0,1410805	
28,7600021	0,1468831	0,1247218	0,1386089	0,1421695	
28,8000011	0,1355984	0,1276103	0,1345602	0,1463488	
28,8400021	0,1492938	0,1241988	0,143876	0,1380406	
28,8800011	0,1381949	0,1067937	0,1456611	0,1309898	
28,920002	0,1545321	0,1430955	0,1410049	0,1454506	
28,960001	0,1494752	0,1295617	0,1356196	0,1558265	
29,0000019	0,1329578	0,1185222	0,1294971	0,1385594	
29,0400009	0,1411829	0,1161276	0,1401182	0,1348052	
29,0800018	0,1389782	0,1179188	0,1447643	0,1472334	
29,1200008	0,1462083	0,1282267	0,138571	0,1406818	
29,1600018	0,1549023	0,1397525	0,1518938	0,149665	
29,2000008	0,1465435	0,132363	0,1413322	0,1563255	
29,2400017	0,1370311	0,121573	0,1413196	0,1479024	
29,2800007	0,1405146	0,1179203	0,1561037	0,1642592	
29,3200016	0,1483694	0,1186422	0,1486584	0,1417626	
29,3600006	0,1492819	0,1279115	0,1406629	0,155118	
29,4000015	0,1465732	0,1138817	0,1448385	0,1438355	
29,4400005	0,1610416	0,1286077	0,1521882	0,1439719	
29,4800014	0,1333145	0,1185101	0,1329285	0,1532525	
29,5200005	0,1407012	0,1343117	0,1253054	0,1463911	
29,5600014	0,1381161	0,1330982	0,1272448	0,1527226	
29,6000023	0,1392737	0,1273865	0,130881	0,1440297	
29,6400013	0,135092	0,1272439	0,1277089	0,1487885	
29,6800022	0,1275266	0,1068831	0,14135	0,1598588	
29,7200012	0,1386074	0,1217133	0,1424729	0,1465407	
29,7600021	0,1456662	0,1256868	0,1409827	0,1534175	
29,8000011	0,1492886	0,130564	0,1602224	0,1480486	
29,8400021	0,1387034	0,1173598	0,1540033	0,1483248	
29,8800011	0,1490806	0,1283752	0,1566418	0,1422191	
29,920002	0,1524865	0,1326464	0,1613781	0,1411472	
29,960001	0,143274	0,1316493	0,1436974	0,136832	
30,0000019	0,1499515	0,1404497	0,152651	0,1524177	
30,0400009	0,1437751	0,1418078	0,1403085	0,1506964	
30,0800018	0,1388877	0,1299974	0,138679	0,1545502	
30,1200008	0,1528717	0,1247586	0,15363	0,1600859	
30,1600018	0,1500945	0,1190217	0,1689589	0,1544	
30,2000008	0,1563523	0,128345	0,1752642	0,1408268	
30,2400017	0,1479923	0,1177427	0,164797	0,1403085	
30,2800007	0,1442177	0,1230516	0,1452479	0,1399695	
30,3200016	0,1604929	0,1206156	0,1775992	0,1543148	
30,3600006	0,1704661	0,1356582	0,1803972	0,157499	
30,4000015	0,1564611	0,1410881	0,1671744	0,1512946	
30,4400005	0,146441	0,1326755	0,1569659	0,147219	
30,4800014	0,1569653	0,126887	0,1697532	0,1554861	
30,5200024	0,1635209	0,1398312	0,176794	0,1390588	
30,5600014	0,157949	0,1350094	0,172052	0,145952	
30,6000023	0,1635227	0,1329601	0,1891412	0,1485931	
30,6400013	0,1500833	0,1152169	0,1743434	0,1583332	
30,6800022	0,1539392	0,1181063	0,1793959	0,1654568	
30,7200012	0,1547017	0,1263455	0,1725384	0,1454149	
30,7600021	0,1377317	0,1044465	0,1542409	0,1435179	
30,8000011	0,1390451	0,1040504	0,1520683	0,1423058	
30,8400021	0,1528735	0,1198122	0,1674878	0,1409885	
30,8800011	0,1416153	0,1138785	0,1481221	0,1400961	
30,920002	0,1439077	0,1103644	0,1597926	0,1394744	
30,960001	0,1636447	0,1145061	0,172307	0,1683648	
31,0000019	0,1406347	0,1203913	0,1518639	0,1388103	
31,0400009	0,1434329	0,1229013	0,1570526	0,1406747	
31,0800018	0,1365921	0,1120095	0,149619	0,1489276	
31,1200008	0,1413587	0,1215393	0,1601472	0,1405664	
31,1600018	0,1401315	0,1183902	0,1572945	0,1415968	
31,2000008	0,1388253	0,1152063	0,1515619	0,1438702	
31,2400017	0,1565837	0,1294462	0,1614861	0,1406525	
31,2800007	0,1523892	0,1388211	0,1484284	0,150075	
31,3200016	0,151579	0,1315633	0,1556287	0,1471736	
31,3600006	0,1567969	0,1097416	0,1737318	0,1325035	
31,4000015	0,1512664	0,1196366	0,1708273	0,1461959	
31,4400024	0,1534468	0,1197505	0,1673237	0,1437484	
31,4800014	0,152843	0,1264947	0,1708532	0,1441441	
31,5200024	0,154763	0,1355729	0,160062	0,1430022	
31,5600014	0,1524935	0,1353557	0,1614675	0,1531958	
31,6000023	0,1635525	0,1394389	0,1695087	0,1476387	
31,6400013	0,1612124	0,1262754	0,1650211	0,146618	
31,6800022	0,1550563	0,1399335	0,1560027	0,1525022	
31,7200012	0,1651384	0,1287361	0,1762433	0,151082	
31,7600021	0,1470253	0,1253814	0,1610721	0,1396985	
31,8000011	0,1484269	0,1279648	0,1587488	0,1422956	
31,8400021	0,1512068	0,1222435	0,1717519	0,1440558	
31,8800011	0,1492852	0,1290319	0,166989	0,1383559	
31,920002	0,1587039	0,1253494	0,170318	0,1517381	
31,960001	0,146924	0,1145753	0,1737729	0,1604452	
32	0,1586162	0,132502	0,1689358	0,150826	
32,0400009	0,1421261	0,1227644	0,1518667	0,1417548	
32,0800018	0,1493283	0,1311037	0,1649809	0,1312179	
32,1200027	0,1414756	0,1200598	0,1579291	0,1388905	
32,1599998	0,1494511	0,129354	0,1588195	0,1461657	
32,2000008	0,1465875	0,1212188	0,1588427	0,1403884	
32,2400017	0,1511558	0,1302517	0,156428	0,1389917	
32,2800026	0,1490995	0,1266416	0,1586012	0,1459974	
32,3199997	0,1361588	0,1152738	0,1492232	0,1424428	
32,3600006	0,1520691	0,1232796	0,1649694	0,1429844	
32,4000015	0,1469462	0,1192464	0,1511956	0,1563139	
32,4400024	0,1352899	0,106789	0,1506759	0,1410388	
32,4800034	0,1521991	0,1209641	0,1550861	0,1401541	
32,5200005	0,1419035	0,1045234	0,1648519	0,140753	
32,5600014	0,1450388	0,1119973	0,1637984	0,1491545	
32,6000023	0,1413501	0,1142363	0,15103	0,1367243	
32,6400032	0,1472722	0,116307	0,1535932	0,1420891	
32,6800003	0,160114	0,1352265	0,1609971	0,134317	
32,7200012	0,1453315	0,1247462	0,1522082	0,1338926	
32,7600021	0,1423998	0,1166776	0,1596093	0,1360197	
32,8000031	0,1374612	0,1073631	0,15931	0,1403652	
32,8400002	0,1439402	0,1160916	0,1594253	0,1585123	
32,8800011	0,1381221	0,1091088	0,1607246	0,1591955	
32,920002	0,1440179	0,1265704	0,153899	0,1503624	
32,9600029	0,1559361	0,128903	0,1545653	0,1516004	
33	0,1371876	0,1153018	0,1494637	0,1508831	
33,0400009	0,1370209	0,1122223	0,1531722	0,1460484	
33,0800018	0,1478181	0,123793	0,157102	0,1477665	
33,1200027	0,153447	0,1348926	0,1589368	0,1495742	
33,1599998	0,1495876	0,1261174	0,1591873	0,1480953	
33,2000008	0,1403522	0,1199214	0,1524556	0,1404543	
33,2400017	0,1407094	0,1321484	0,145407	0,1532191	
33,2800026	0,1556181	0,1236608	0,1659421	0,1665144	
33,3199997	0,1521939	0,1328886	0,1653716	0,15743	
33,3600006	0,1577353	0,1391526	0,1647971	0,142805	
33,4000015	0,1382041	0,1187476	0,1525529	0,1503543	
33,4400024	0,1458354	0,1207076	0,1617375	0,1429665	
33,4800034	0,1420572	0,1103684	0,163284	0,1432489	
33,5200005	0,1477552	0,1116178	0,1682029	0,1537583	
33,5600014	0,1457121	0,1286978	0,1520067	0,1549319	
33,6000023	0,1506565	0,1169975	0,1704671	0,1374756	
33,6400032	0,1469	0,1196601	0,1518605	0,1402575	
33,6800003	0,1438609	0,1188847	0,1558687	0,1422034	
33,7200012	0,1500562	0,1210188	0,1660798	0,1396176	
33,7600021	0,1437383	0,1178021	0,1497769	0,1459153	
33,8000031	0,1519538	0,1301092	0,1496908	0,1396258	
33,8400002	0,1593354	0,1204712	0,1799183	0,1541834	
33,8800011	0,1523628	0,103694	0,1809309	0,1445301	
33,920002	0,1595603	0,1196073	0,1857009	0,1416578	
33,9600029	0,1598055	0,1179748	0,1774147	0,1422697	
34	0,1452998	0,1101339	0,1637671	0,147791	
34,0400009	0,1683728	0,132682	0,1614897	0,1459375	
34,0800018	0,1450182	0,1062492	0,1631199	0,1387384	
34,1200027	0,1441135	0,1056248	0,1667102	0,1423682	
34,1599998	0,1539446	0,1153542	0,1732713	0,1297501	
34,2000008	0,1722606	0,1107089	0,1854026	0,1300604	
34,2400017	0,1581479	0,1110461	0,1777388	0,1390981	
34,2800026	0,1476398	0,1186216	0,1624812	0,1339504	
34,3200035	0,1727208	0,1193816	0,1916779	0,1212531	
34,3600006	0,1514194	0,1107824	0,1756964	0,1355709	
34,4000015	0,1582159	0,1050415	0,1919314	0,1412189	
34,4400024	0,163991	0,1338061	0,174892	0,1358952	
34,4800034	0,1589091	0,1198664	0,1765546	0,1295281	
34,5200005	0,1646202	0,1118026	0,192452	0,1370665	
34,5600014	0,1628431	0,1067153	0,1824849	0,1327113	
34,6000023	0,1681104	0,1118762	0,1936485	0,1329832	
34,6400032	0,1587983	0,1206534	0,1729817	0,1347857	
34,6800003	0,1607664	0,1174223	0,1821903	0,1531284	
34,7200012	0,1624414	0,1098228	0,1864636	0,1338935	
34,7600021	0,1468472	0,0926192	0,1790046	0,1455533	
34,8000031	0,163803	0,1341741	0,1764154	0,1466636	
34,8400002	0,1650936	0,1218903	0,1969887	0,1572649	
34,8800011	0,158758	0,106672	0,1938595	0,1544676	
34,920002	0,1500425	0,1104776	0,1725012	0,1546445	
34,9600029	0,1460941	0,1000107	0,1771288	0,1460541	
35	0,1597051	0,1136769	0,1790829	0,1478955	
35,0400009	0,1591834	0,1111718	0,1819174	0,1445594	
35,0800018	0,1578861	0,1214555	0,1712465	0,1497675	
35,1200027	0,1645327	0,1188055	0,1848692	0,1414713	
35,1599998	0,1630604	0,1101328	0,1845768	0,1365697	
35,2000008	0,1576265	0,1130889	0,1860015	0,1482653	
35,2400017	0,1556867	0,1083379	0,1778005	0,1464501	
35,2800026	0,139249	0,0953364	0,1659605	0,1506746	
35,3200035	0,1462578	0,0967359	0,1827294	0,1422227	
35,3600006	0,1474939	0,0912059	0,1775685	0,1425918	
