@TYPE	VH+VL	VH	VL	CD20
@	Y169A	Y169A	Y169A	Y169A
51,840004	0,1678294	0,1398109	0,149615	0,1611079
51,8800011	0,1595637	0,1562646	0,1278247	0,1467874
51,920002	0,1594355	0,1578275	0,1229928	0,1640037
51,9600029	0,157058	0,1547344	0,1404815	0,1588539
52,0000038	0,1490369	0,1397795	0,138011	0,1738821
52,0400009	0,1465229	0,1370305	0,1453369	0,1719876
52,0800018	0,14901	0,1445642	0,1337764	0,1660859
52,1200027	0,1472066	0,1391272	0,1384609	0,1619311
52,1600037	0,1625144	0,1544563	0,1508262	0,1803404
52,2000008	0,1677108	0,1583401	0,1493471	0,1751135
52,2400017	0,16994	0,1459627	0,1533819	0,1613169
52,2800026	0,1471242	0,1288327	0,1541373	0,176011
52,3200035	0,1513379	0,1251599	0,1626213	0,1618105
52,3600006	0,15407	0,150743	0,1365922	0,1585862
52,4000015	0,1471022	0,1279059	0,1448319	0,1755903
52,4400024	0,1436817	0,1194029	0,143733	0,1662591
52,4800034	0,1407681	0,1272987	0,1364595	0,1558006
52,5200043	0,1454525	0,1364855	0,1340619	0,1619698
52,5600014	0,1476904	0,1373893	0,1411265	0,1579415
52,6000023	0,1390388	0,1431303	0,1258899	0,1549745
52,6400032	0,1371529	0,1327264	0,1370624	0,1601345
52,6800041	0,1593438	0,1561093	0,1353571	0,153542
52,7200012	0,1468385	0,1468264	0,1346316	0,1336962
52,7600021	0,1314683	0,1213685	0,1242691	0,1542963
52,8000031	0,139894	0,1448579	0,1226236	0,1796093
52,840004	0,143241	0,1418158	0,1355946	0,177696
52,8800011	0,1363142	0,1432437	0,1129948	0,1621622
52,920002	0,1474195	0,1328711	0,1420462	0,1631583
52,9600029	0,1675008	0,1401595	0,1537677	0,1636649
53,0000038	0,1441551	0,1362655	0,1389523	0,1498342
53,0400009	0,1566761	0,1411379	0,1475927	0,1495005
53,0800018	0,1406355	0,1381149	0,1327575	0,1696109
53,1200027	0,1418028	0,1331625	0,1311314	0,1808474
53,1600037	0,1367381	0,1261901	0,1328557	0,1805244
53,2000008	0,1521342	0,1366564	0,1425747	0,1561167
53,2400017	0,1721212	0,1576965	0,1443974	0,1766532
53,2800026	0,1596201	0,1570479	0,1486991	0,1678731
53,3200035	0,1564482	0,1505357	0,140737	0,1541804
53,3600044	0,1690103	0,1704179	0,1436989	0,1587269
53,4000015	0,1643641	0,1536791	0,1623934	0,165619
53,4400024	0,1644063	0,1432604	0,1540579	0,1645479
53,4800034	0,1800153	0,1644504	0,1413114	0,1498152
53,5200043	0,170944	0,1778697	0,1328755	0,163069
53,5600014	0,1829464	0,1584578	0,1581168	0,1562671
53,6000023	0,1771189	0,1490751	0,1583823	0,1558984
53,6400032	0,1590662	0,1341431	0,1479007	0,1603248
53,6800041	0,1552488	0,137262	0,143258	0,170957
53,7200012	0,1493539	0,1500779	0,1283289	0,1461486
53,7600021	0,1669524	0,1555509	0,1357807	0,1574796
53,8000031	0,1511971	0,1369476	0,1513583	0,1583192
53,840004	0,1681998	0,1387891	0,158353	0,1456974
53,8800011	0,1574526	0,1320024	0,1459379	0,1602235
53,920002	0,1380214	0,1253969	0,1423058	0,1734878
53,9600029	0,1607592	0,1367679	0,1539709	0,1847787
54,0000038	0,1630718	0,1298599	0,1561762	0,1578442
54,0400009	0,1695303	0,1436344	0,1453561	0,1647083
54,0800018	0,1751416	0,1337146	0,1813934	0,1794117
54,1200027	0,1774293	0,1387198	0,1353396	0,1722548
54,1600037	0,1778461	0,152803	0,1364778	0,1649953
54,2000008	0,1619934	0,1327443	0,1531025	0,155977
54,2400017	0,1609847	0,1278008	0,154624	0,1507443
54,2800026	0,1634721	0,1341316	0,1654669	0,1480954
54,3200035	0,1845089	0,1659788	0,1651106	0,1474721
54,3600044	0,1687837	0,1653442	0,159281	0,1571615
54,4000015	0,1551223	0,1369481	0,1532786	0,1639542
54,4400024	0,1543249	0,1505654	0,1461765	0,1608739
54,4800034	0,1656608	0,1490599	0,1648902	0,168087
54,5200043	0,1573119	0,1360712	0,155323	0,1666425
54,5600014	0,154079	0,1414708	0,1413842	0,1625867
54,6000023	0,1627455	0,1454151	0,1532896	0,1442278
54,6400032	0,1736767	0,1356008	0,17215	0,1823302
54,6800041	0,159911	0,1436986	0,1565231	0,1554878
54,7200012	0,168868	0,1519748	0,1535872	0,1514157
54,7600021	0,1581927	0,135808	0,1563285	0,1695439
54,8000031	0,1653305	0,1289534	0,15028	0,160706
54,840004	0,1523195	0,1381087	0,1486994	0,1567413
54,8800011	0,1671788	0,150087	0,1508765	0,173522
54,920002	0,1507562	0,1356422	0,1370988	0,1655987
54,9600029	0,1582813	0,1493827	0,1408629	0,1566091
55,0000038	0,1675577	0,1417948	0,1578971	0,1703518
55,0400009	0,1576631	0,1442177	0,134973	0,1627678
55,0800018	0,1568715	0,1403548	0,1384136	0,1699006
55,1200027	0,163499	0,161656	0,131597	0,1510614
55,1600037	0,17065	0,152519	0,1431199	0,1945249
55,2000008	0,176323	0,1614007	0,1430635	0,1708522
55,2400017	0,1689364	0,1576334	0,1552135	0,1595208
55,2800026	0,1703994	0,144773	0,1606898	0,1546967
55,3200035	0,1639427	0,144288	0,1378169	0,1749326
55,3600044	0,1602726	0,146175	0,1421639	0,1477182
55,4000015	0,1551775	0,1442187	0,150672	0,1534316
55,4400024	0,168587	0,1342558	0,1478495	0,1649539
55,4800034	0,1586727	0,1488492	0,1354739	0,1423976
55,5200043	0,1573909	0,1478387	0,1455677	0,1573003
55,5600014	0,1560965	0,1378033	0,1358086	0,154496
55,6000023	0,1648452	0,154742	0,1448314	0,1598097
55,6400032	0,1719169	0,164126	0,1381696	0,150944
55,6800041	0,1715036	0,1558959	0,1343676	0,1475134
55,7200012	0,1643712	0,1545983	0,1332122	0,1326348
55,7600021	0,1555613	0,1456226	0,1317445	0,1332758
55,8000031	0,1643505	0,1520893	0,1504252	0,1322455
55,840004	0,1574042	0,150169	0,1423324	0,1322216
55,8800011	0,159259	0,149199	0,1453004	0,1311252
55,920002	0,1544907	0,1376519	0,1363538	0,1333939
55,9600029	0,155217	0,1441341	0,1596422	0,1371176
56,0000038	0,1561571	0,1438572	0,1504482	0,1398805
56,0400009	0,153655	0,1471125	0,150081	0,1351758
56,0800018	0,1483671	0,1360219	0,1343736	0,136687
56,1200027	0,1541301	0,1595796	0,1357443	0,1312287
56,1600037	0,1584145	0,1550561	0,1230445	0,1302694
56,2000008	0,1672708	0,154889	0,1378589	0,1369121
56,2400017	0,1469496	0,1410601	0,1357825	0,1448329
56,2800026	0,1479874	0,1498972	0,1355583	0,1355099
56,3200035	0,1526809	0,1518947	0,1313436	0,1333973
56,3600044	0,1500193	0,1426714	0,1117749	0,143423
56,4000015	0,1484393	0,1365175	0,1185836	0,1465387
56,4400024	0,1505133	0,148684	0,1234216	0,1518676
56,4800034	0,1372506	0,1512664	0,1082427	0,1554657
56,5200043	0,1341443	0,1463956	0,1098018	0,1632782
56,5600014	0,1575343	0,1441711	0,1055158	0,1481169
56,6000023	0,1715282	0,1573608	0,11718	0,1463372
56,6400032	0,1503688	0,1529797	0,1223338	0,1510512
56,6800041	0,1575933	0,1535763	0,1318755	0,1574577
56,7200012	0,167672	0,1482314	0,1227923	0,135644
56,7600021	0,1682025	0,1586309	0,1344517	0,1545329
56,8000031	0,161214	0,1385027	0,1420244	0,1337909
56,840004	0,1664827	0,1375214	0,1384005	0,1313841
56,8800011	0,1550289	0,1406762	0,1310236	0,1397127
56,920002	0,163933	0,144403	0,1313545	0,1365083
56,9600029	0,1704428	0,142703	0,1280886	0,1344493
57,0000038	0,1493745	0,1488253	0,1392919	0,1372932
57,0400009	0,1629622	0,155692	0,1334599	0,1366135
57,0800018	0,1541002	0,161202	0,1293505	0,1260115
57,1200027	0,1495827	0,1536302	0,1302359	0,1393755
57,1600037	0,1540964	0,1577706	0,120299	0,1342748
57,2000046	0,1520383	0,1549487	0,1365741	0,1441721
57,2400017	0,1467375	0,1474719	0,1242701	0,1398578
57,2800026	0,158273	0,1623208	0,1268915	0,1287915
57,3200035	0,1589631	0,1630733	0,1322378	0,1193246
57,3600044	0,1702049	0,1674567	0,1261029	0,1394808
57,4000015	0,1698901	0,1654876	0,1410217	0,1340842
57,4400024	0,1758498	0,1776213	0,1390095	0,1293537
57,4800034	0,1622447	0,1618585	0,1346846	0,1270433
57,5200043	0,1488646	0,1560116	0,1184112	0,1225049
57,5600014	0,1609682	0,1701108	0,1286682	0,1249948
57,6000023	0,1567179	0,1529942	0,1301413	0,126497
57,6400032	0,1657172	0,1629195	0,1428054	0,1285739
57,6800041	0,1632381	0,1548394	0,1389313	0,1254623
57,7200012	0,1620425	0,1752325	0,1250692	0,1364243
57,7600021	0,1796405	0,1509998	0,14008	0,1379249
57,8000031	0,1473737	0,1493972	0,1346555	0,1284971
57,840004	0,177345	0,1755142	0,1413193	0,1339116
57,8800011	0,1710141	0,1677435	0,1224715	0,1284237
57,920002	0,1594172	0,170307	0,1198196	0,1230179
57,9600029	0,163576	0,1583508	0,1329606	0,1269525
58,0000038	0,1660787	0,1730487	0,1336875	0,1238277
58,0400009	0,1717792	0,1889186	0,1186385	0,1283629
58,0800018	0,1659909	0,1829164	0,1302561	0,1255903
58,1200027	0,1611007	0,1776204	0,1227961	0,1323823
58,1600037	0,1558251	0,1636672	0,1396305	0,1236676
58,2000046	0,1484768	0,1590799	0,1280825	0,1265974
58,2400017	0,1655646	0,1658921	0,138057	0,127391
58,2800026	0,1584512	0,1598734	0,1410493	0,1290156
58,3200035	0,1686527	0,160674	0,154552	0,1396478
58,3600044	0,1749586	0,1799819	0,1450637	0,1250632
58,4000015	0,1544529	0,1628321	0,1371894	0,1308709
58,4400024	0,1588665	0,1576948	0,1369706	0,1248613
58,4800034	0,1544001	0,1471186	0,1318246	0,1298425
58,5200043	0,1606859	0,1569387	0,1335731	0,131961
58,5600014	0,1495899	0,1479207	0,1257067	0,1377831
58,6000023	0,1574551	0,1615307	0,133183	0,1379015
58,6400032	0,17237	0,1756686	0,1357519	0,1339764
58,6800041	0,1747289	0,1819003	0,1356152	0,136914
58,7200012	0,1615856	0,1674798	0,1284438	0,1357449
58,7600021	0,1721841	0,1722232	0,1315404	0,1340905
58,8000031	0,1649935	0,172198	0,1235955	0,1352457
58,840004	0,1622468	0,1713802	0,1301685	0,132933
58,8800011	0,1483584	0,162357	0,1185922	0,126209
58,920002	0,1506458	0,1566322	0,1300562	0,1300643
58,9600029	0,156405	0,1528278	0,1282898	0,1486438
59,0000038	0,1534664	0,1474732	0,1191369	0,1480545
59,0400009	0,1509387	0,148137	0,1331915	0,1431787
59,0800018	0,1549255	0,1418295	0,1252843	0,1479217
59,1200027	0,1560008	0,1508524	0,141516	0,1335483
59,1600037	0,1647869	0,1470529	0,1390335	0,131022
59,2000046	0,1771196	0,1630798	0,1350701	0,1350411
59,2400017	0,1715635	0,1572085	0,1386438	0,1331252
59,2800026	0,1816861	0,1657301	0,1297369	0,1333663
59,3200035	0,1679134	0,1602787	0,1312285	0,1226833
59,3600044	0,1579085	0,1307879	0,1371515	0,1279143
59,4000015	0,1586416	0,1343891	0,1370815	0,1148052
59,4400024	0,1598071	0,1322248	0,1407682	0,1232418
59,4800034	0,1689986	0,1393865	0,1468107	0,131858
59,5200043	0,1562577	0,1354079	0,1337517	0,1109934
59,5600014	0,1525538	0,1386239	0,1331911	0,1292422
59,6000023	0,1426217	0,1393346	0,1308801	0,1231332
59,6400032	0,1529492	0,1341891	0,1384176	0,1301838
59,6800041	0,1584235	0,138092	0,1322432	0,1239327
59,7200012	0,1630505	0,1505623	0,1301525	0,1306433
59,7600021	0,1366453	0,1338097	0,1260006	0,1325973
59,8000031	0,1438601	0,1343281	0,116105	0,1310853
59,840004	0,1652749	0,1450597	0,1510811	0,1274557
59,8800011	0,1542863	0,1489192	0,1349514	0,1314713
59,920002	0,157717	0,1393959	0,1328716	0,1188898
59,9600029	0,1402572	0,1373934	0,1184705	0,1312076
60,0000038	0,1422061	0,1226235	0,1261055	0,1329674
60,0400047	0,1646218	0,1452997	0,1407559	0,125129
60,0800018	0,1739482	0,1312751	0,1406633	0,136679
60,1200027	0,1495948	0,1262124	0,1313804	0,1309837
60,1600037	0,1497101	0,1226936	0,1395574	0,1299819
60,2000046	0,1472276	0,1295491	0,1466898	0,1350094
60,2400017	0,1556176	0,1345464	0,1470796	0,1314899
60,2800026	0,1552711	0,1375504	0,1390762	0,1272533
60,3200035	0,1545715	0,1256784	0,1350858	0,1380212
60,3600044	0,1516185	0,1430907	0,1335616	0,1460913
60,4000015	0,1528021	0,1413175	0,125513	0,1331693
60,4400024	0,1422817	0,1263315	0,1362324	0,1469014
60,4800034	0,1329709	0,1166749	0,1378292	0,1389601
60,5200043	0,1393638	0,13361	0,1365078	0,1353298
60,5600014	0,1467061	0,1430667	0,1421551	0,1340587
60,6000023	0,1566249	0,1478529	0,1271683	0,1271347
60,6400032	0,156981	0,1530485	0,1449063	0,1266657
60,6800041	0,1460287	0,1454332	0,1395652	0,1418353
60,7200012	0,1485188	0,1443941	0,1377491	0,1315362
60,7600021	0,1465416	0,1371885	0,1377771	0,1270857
60,8000031	0,1697873	0,1484351	0,1499424	0,1277666
60,840004	0,1707454	0,1732065	0,1372039	0,1499825
60,8800011	0,1534676	0,1462423	0,1386185	0,1418907
60,920002	0,1610444	0,1459636	0,1421103	0,1374214
60,9600029	0,1618358	0,1517177	0,1335352	0,1196331
61,0000038	0,1524356	0,1443352	0,1379689	0,1290434
61,0400047	0,1487642	0,1398158	0,1384972	0,1201834
61,0800018	0,1536253	0,1484804	0,129356	0,1332918
61,1200027	0,161016	0,1607241	0,1431511	0,1447029
61,1600037	0,1462901	0,1492838	0,1338687	0,1281603
61,2000046	0,1624615	0,1615775	0,1476894	0,1270448
61,2400017	0,1510959	0,1440772	0,1420345	0,1323647
61,2800026	0,1574493	0,1637453	0,1393661	0,1351516
61,3200035	0,1546199	0,1549062	0,1443067	0,1317351
61,3600044	0,1589438	0,163	0,1334374	0,1448122
61,4000015	0,1416956	0,1477629	0,1269193	0,1218391
61,4400024	0,134258	0,1345103	0,1268489	0,1287014
61,4800034	0,1296014	0,1338614	0,1178437	0,1323961
61,5200043	0,1413553	0,1395647	0,1327664	0,1487077
61,5600014	0,139859	0,1381864	0,1246406	0,1297084
61,6000023	0,1547717	0,1612617	0,129831	0,1379979
61,6400032	0,1468738	0,1491303	0,1263391	0,1263926
61,6800041	0,152356	0,1444332	0,1257574	0,1406357
61,7200012	0,1405267	0,1317423	0,122925	0,1315162
61,7600021	0,1420414	0,1496678	0,1145982	0,1565482
61,8000031	0,1495439	0,1552029	0,1184899	0,1391478
61,840004	0,1521531	0,1582291	0,1234347	0,144084
61,8800011	0,1537918	0,1581775	0,1316525	0,1390631
61,920002	0,1588521	0,1620561	0,1293422	0,1323655
61,9600029	0,156614	0,1689917	0,1249848	0,1474221
62,0000038	0,1491112	0,1484995	0,135309	0,1481188
62,0400047	0,1447399	0,1542717	0,1228913	0,1478328
62,0800018	0,1549425	0,1638913	0,1362931	0,1410444
62,1200027	0,138042	0,1427802	0,1210111	0,1422587
62,1600037	0,1588934	0,1679156	0,1370764	0,1449121
62,2000046	0,1539764	0,1569846	0,1448894	0,1452203
62,2400017	0,1471323	0,148054	0,1362034	0,1392857
62,2800026	0,145136	0,1498253	0,1362286	0,1350032
62,3200035	0,15338	0,1504744	0,1422678	0,1548938
62,3600044	0,1559519	0,1632252	0,1354134	0,1469851
62,4000015	0,1536254	0,1511285	0,1443295	0,1510412
62,4400024	0,1513046	0,1479896	0,1311363	0,1499736
62,4800034	0,1580836	0,1542506	0,1392563	0,1450635
62,5200043	0,1586382	0,1645397	0,1353709	0,1543065
62,5600014	0,1514193	0,1553384	0,1261	0,1589607
62,6000023	0,1504475	0,1528763	0,1363369	0,1455001
62,6400032	0,145241	0,1487018	0,1299063	0,1453837
62,6800041	0,1554545	0,1632	0,1303894	0,1443977
62,7200012	0,1653889	0,1716811	0,1257878	0,1538795
62,7600021	0,1573099	0,1695813	0,1299135	0,1479366
62,8000031	0,1546804	0,1595242	0,1281181	0,1392744
62,840004	0,1490166	0,1532887	0,1350065	0,1342131
62,8800049	0,1467445	0,1479224	0,1337365	0,1499609
62,920002	0,1606506	0,1572446	0,1410597	0,1447582
62,9600029	0,139065	0,1476163	0,1152943	0,1320205
63,0000038	0,1535983	0,1566248	0,1249541	0,1390744
63,0400047	0,1487473	0,1550438	0,1223991	0,1529226
63,0800018	0,1462137	0,15251	0,1322294	0,1424337
63,1200027	0,137624	0,1246542	0,1278783	0,138285
63,1600037	0,1352492	0,1292506	0,1307624	0,13886
63,2000046	0,1353387	0,1322486	0,1271483	0,1370743
63,2400017	0,1478637	0,1452361	0,1216326	0,1483197
63,2800026	0,1509859	0,1453571	0,1465376	0,145608
63,3200035	0,1477896	0,1484606	0,1335302	0,1353443
63,3600044	0,1680376	0,1519092	0,1517467	0,1382198
63,4000015	0,1457393	0,1308149	0,1335363	0,1359162
63,4400024	0,1435464	0,1508226	0,1289876	0,1483781
63,4800034	0,1537533	0,163341	0,1245055	0,1524075
63,5200043	0,1545231	0,1595562	0,1416225	0,1578957
63,5600014	0,1408535	0,1472874	0,1241195	0,154261
63,6000023	0,1476569	0,1560131	0,1209431	0,1526244
63,6400032	0,1648435	0,1667238	0,1344371	0,1693846
63,6800041	0,1497388	0,1553006	0,1392981	0,157031
63,7200012	0,1509097	0,1580482	0,1346251	0,1634728
63,7600021	0,1584586	0,1663236	0,130143	0,1676986
63,8000031	0,1639825	0,1640391	0,1443055	0,160052
63,840004	0,1573053	0,1423224	0,1360781	0,1387573
63,8800049	0,1596667	0,1530767	0,1407532	0,1351197
63,920002	0,1576828	0,1488199	0,1351816	0,1344287
63,9600029	0,1495976	0,1495714	0,139375	0,1296125
64	0,1414733	0,1347835	0,1373342	0,140129
64,0400009	0,130381	0,1331407	0,1213424	0,1335302
64,0800018	0,1360434	0,1368821	0,1295509	0,1432097
64,1200027	0,1386811	0,1431519	0,1222145	0,1378288
64,1600037	0,1540182	0,1507333	0,1354649	0,1326854
64,2000046	0,1523887	0,1591519	0,124454	0,1433328
64,2400055	0,1495234	0,1490727	0,1300551	0,1294198
64,2800064	0,1560628	0,1669479	0,1335858	0,1356742
64,3199997	0,157094	0,1597878	0,1413612	0,133807
64,3600006	0,1495917	0,1598556	0,1265474	0,1485914
64,4000015	0,1542346	0,1646536	0,1258473	0,1385531
64,4400024	0,152363	0,1566827	0,1348069	0,1380134
64,4800034	0,1531153	0,1599006	0,1343281	0,1303333
64,5200043	0,1492687	0,151218	0,1295356	0,1408301
64,5600052	0,1488583	0,1489097	0,1290327	0,1400123
64,6000061	0,14737	0,1589635	0,1223248	0,1347704
64,6399994	0,157351	0,1682333	0,133258	0,1391431
64,6800003	0,1546955	0,152259	0,1278842	0,1316417
64,7200012	0,1617711	0,174002	0,1281471	0,1314225
64,7600021	0,1419635	0,1438309	0,1194851	0,1502123
64,8000031	0,1550559	0,1698335	0,1250314	0,138733
64,840004	0,1467551	0,1509238	0,1223348	0,1325951
64,8800049	0,1441925	0,1459343	0,1288368	0,1473953
64,9200058	0,1544115	0,1493753	0,142469	0,1324169
64,9600067	0,148777	0,1587494	0,1288881	0,1320167
65	0,1597714	0,1604027	0,1471968	0,140911
65,0400009	0,146785	0,1458649	0,1381083	0,1358174
65,0800018	0,1680491	0,1625723	0,1475719	0,1374946
65,1200027	0,1555777	0,1606255	0,1437656	0,1370594
65,1600037	0,1492614	0,1442469	0,1462695	0,1419708
65,2000046	0,1548632	0,1323438	0,157114	0,1319933
65,2400055	0,1528371	0,1604097	0,1374171	0,1366897
65,2800064	0,1492304	0,1548553	0,1257291	0,1334803
65,3199997	0,1464845	0,1451733	0,1270744	0,132937
65,3600006	0,1470476	0,141382	0,1406155	0,139058
65,4000015	0,1443784	0,1512693	0,1229238	0,1339668
65,4400024	0,1467689	0,132622	0,1506581	0,1501208
65,4800034	0,1210669	0,1168659	0,1187996	0,140211
65,5200043	0,132092	0,1222116	0,1301983	0,1453338
65,5600052	0,129675	0,1153154	0,1216585	0,1343862
65,6000061	0,1421716	0,1231879	0,1303974	0,1331059
65,6399994	0,1327045	0,1163087	0,1236878	0,1395528
65,6800003	0,1252552	0,1126949	0,126804	0,1293485
65,7200012	0,1444454	0,1363025	0,1440525	0,136073
65,7600021	0,1366096	0,1420453	0,1191264	0,1414627
65,8000031	0,147847	0,1387137	0,1442943	0,13506
65,840004	0,1361717	0,127352	0,1340609	0,139932
65,8800049	0,1658328	0,1641737	0,129806	0,1371984
65,9200058	0,1412944	0,1412349	0,1273528	0,1296356
65,9600067	0,1551672	0,156677	0,1369148	0,1371691
66	0,138313	0,1391343	0,1234469	0,1296088
66,0400009	0,1452231	0,1525295	0,1242902	0,1353835
66,0800018	0,1630366	0,1555699	0,1404999	0,1347497
66,1200027	0,1440444	0,143738	0,1260129	0,1359382
66,1600037	0,157718	0,1444434	0,1337561	0,136067
66,2000046	0,1697724	0,1563598	0,1376305	0,141967
66,2400055	0,1544334	0,136599	0,1263477	0,1316147
66,2800064	0,1369947	0,1194974	0,1344003	0,1415295
66,3199997	0,1433787	0,1285786	0,1268608	0,1405666
66,3600006	0,1298493	0,1276657	0,1135453	0,1602055
66,4000015	0,1375901	0,1307204	0,1260774	0,1435954
66,4400024	0,1412842	0,1418499	0,1295181	0,1521594
66,4800034	0,1447613	0,1460274	0,1343727	0,1480442
66,5200043	0,1506811	0,1564762	0,1236	0,140139
66,5600052	0,1613337	0,171917	0,1400286	0,1447408
66,6000061	0,1511972	0,1536661	0,1336177	0,1430928
66,6399994	0,1494884	0,1477602	0,1301199	0,1428037
66,6800003	0,1408602	0,1510976	0,1204864	0,1452328
66,7200012	0,1385725	0,1438456	0,1232122	0,1400813
66,7600021	0,1478493	0,1341109	0,146994	0,1431572
66,8000031	0,1343527	0,1336444	0,1263802	0,1473136
66,840004	0,1362066	0,135702	0,1174952	0,1517999
66,8800049	0,1519094	0,1371946	0,1277203	0,151297
66,9200058	0,136354	0,1277834	0,1282867	0,1523497
66,9600067	0,1408825	0,1380765	0,134196	0,1517147
67	0,1461113	0,1368183	0,141381	0,1574632
67,0400009	0,1350026	0,1336155	0,1225377	0,1550631
67,0800018	0,1504907	0,1396498	0,1346788	0,1551603
67,1200027	0,1432249	0,1525726	0,1216713	0,155476
67,1600037	0,1407853	0,1440134	0,1262034	0,1587705
67,2000046	0,1415201	0,1319166	0,1383922	0,1655069
67,2400055	0,1371559	0,1249194	0,135702	0,1591235
67,2800064	0,1455156	0,1379412	0,1381173	0,1485405
67,3199997	0,151646	0,1603035	0,122459	0,1584049
67,3600006	0,1648792	0,1708756	0,1267948	0,1608741
67,4000015	0,1466203	0,1534712	0,1163787	0,1604546
67,4400024	0,1524571	0,1291154	0,1348952	0,1663523
67,4800034	0,1405244	0,1439284	0,1185027	0,1485769
67,5200043	0,1581772	0,1565702	0,1239895	0,1464838
67,5600052	0,1417086	0,1454761	0,1254587	0,1657572
67,6000061	0,1428279	0,149059	0,1292864	0,153163
67,640007	0,1348962	0,1385336	0,1212165	0,1741305
67,6800003	0,1570037	0,1616133	0,1247075	0,1554152
67,7200012	0,1297017	0,1266084	0,1127191	0,164383
67,7600021	0,1328634	0,1309839	0,1174504	0,1588999
67,8000031	0,118348	0,1116386	0,1138045	0,155021
67,840004	0,1160899	0,1149795	0,1152359	0,1560277
67,8800049	0,1183213	0,1044756	0,1258104	0,1382075
67,9200058	0,1223986	0,1053481	0,125444	0,1526315
67,9600067	0,1187948	0,1092579	0,1147733	0,1495704
68	0,121829	0,1114742	0,1163412	0,168146
68,0400009	0,115649	0,1130434	0,115172	0,1521987
68,0800018	0,1250024	0,1164599	0,1290562	0,1575626
68,1200027	0,1134746	0,1153484	0,1081681	0,1561481
68,1600037	0,1274249	0,120985	0,1192071	0,1591433
68,2000046	0,1343034	0,1261089	0,1191937	0,1739967
68,2400055	0,1199068	0,1116601	0,1265521	0,1673761
68,2800064	0,1168384	0,1042766	0,1228944	0,1567574
68,3199997	0,1277111	0,1132069	0,1230389	0,1562617
68,3600006	0,1255088	0,103377	0,1358528	0,1435054
68,4000015	0,1190495	0,0965411	0,1248565	0,1619242
68,4400024	0,152129	0,1256222	0,1206584	0,1649201
68,4800034	0,1495686	0,1315938	0,1283969	0,1569807
68,5200043	0,1347115	0,1037117	0,1241689	0,1559504
68,5600052	0,1505961	0,1382214	0,1315711	0,1542346
68,6000061	0,1483259	0,1443795	0,1375214	0,1457827
68,640007	0,1546663	0,1417638	0,1291385	0,1355959
68,6800003	0,1657106	0,1619	0,1342554	0,147169
68,7200012	0,1551927	0,1377051	0,1217349	0,1388049
68,7600021	0,140592	0,1207724	0,1235325	0,1443761
68,8000031	0,1394117	0,128376	0,1314703	0,1476787
68,840004	0,1456878	0,1335405	0,1409307	0,1343754
68,8800049	0,1394919	0,1212808	0,1336115	0,1347957
68,9200058	0,1538494	0,1514105	0,1260081	0,1445371
68,9600067	0,1480017	0,1388585	0,1299149	0,1358171
69	0,1587728	0,1400129	0,1427591	0,1436912
69,0400009	0,1557802	0,1443233	0,1231017	0,1325301
69,0800018	0,1490318	0,1394382	0,119972	0,1292062
69,1200027	0,1357004	0,1191258	0,1208951	0,1373175
69,1600037	0,1433492	0,1228454	0,1392454	0,138158
69,2000046	0,145483	0,146159	0,1175899	0,1400909
69,2400055	0,1434812	0,128825	0,1294374	0,1416056
69,2800064	0,1415518	0,118398	0,1366114	0,1381911
69,3199997	0,1515665	0,1325568	0,1459737	0,1290696
69,3600006	0,1373265	0,1387374	0,118814	0,1369891
69,4000015	0,1501662	0,1305273	0,1363664	0,1456756
69,4400024	0,1507908	0,1452615	0,1240223	0,142271
69,4800034	0,1533865	0,1422961	0,132548	0,1428897
69,5200043	0,1562407	0,1348032	0,1448325	0,1409156
69,5600052	0,1626754	0,1470172	0,1423827	0,1322173
69,6000061	0,1624909	0,1382298	0,1412856	0,126828
69,640007	0,1738429	0,140734	0,1460982	0,1291723
69,6800003	0,1768063	0,1442738	0,1483248	0,1267758
69,7200012	0,2051425	0,1615134	0,1699834	0,1363123
69,7600021	0,1774127	0,1438062	0,1620889	0,1372856
69,8000031	0,1596651	0,1363851	0,1333484	0,139411
69,840004	0,1708761	0,1394871	0,1494962	0,1271828
69,8800049	0,1738996	0,142749	0,1539816	0,129757
69,9200058	0,1582377	0,1336403	0,146417	0,1286106
69,9600067	0,1673772	0,1484128	0,1595778	0,1244673
70	0,1731701	0,1616633	0,1640497	0,1275451
70,0400009	0,1651756	0,1626898	0,1550681	0,1284684
70,0800018	0,1622484	0,1499222	0,1586023	0,12801
70,1200027	0,1534898	0,153423	0,1424422	0,1253659
70,1600037	0,1545116	0,1502692	0,1352462	0,1246297
70,2000046	0,1527638	0,1505113	0,1469205	0,1265169
70,2400055	0,1598773	0,1426799	0,1494466	0,1288663
70,2800064	0,1578754	0,1440484	0,1534435	0,1233851
70,3199997	0,1770582	0,1647191	0,1496796	0,1279321
70,3600006	0,168005	0,1522572	0,1515402	0,1247552
70,4000015	0,1699234	0,1602896	0,161002	0,1340968
70,4400024	0,1817396	0,1662233	0,1744387	0,1199218
70,4800034	0,173333	0,1708517	0,1547533	0,1304443
70,5200043	0,163082	0,158316	0,1570756	0,1229797
70,5600052	0,1721437	0,1786281	0,1521697	0,1377241
70,6000061	0,1804935	0,1606375	0,1703812	0,1274021
70,640007	0,1682867	0,1513451	0,14877	0,1316133
70,6800003	0,1887671	0,1749908	0,1619029	0,1368157
70,7200012	0,1719969	0,1675754	0,162183	0,1288418
70,7600021	0,1629802	0,1486509	0,1540043	0,1204394
